time	speed	target_speed	cte	angle	steer_value
59612	19.756	20.000	0.304	0.421	-0.012
59653	19.762	20.000	0.300	0.154	-0.012
59694	19.768	20.000	0.295	0.145	-0.012
59738	19.773	20.000	0.291	0.147	-0.012
59775	19.779	20.000	0.287	0.138	-0.012
59814	19.785	20.000	0.283	0.139	-0.012
59850	19.790	20.000	0.279	0.139	-0.011
59891	19.796	20.000	0.275	0.139	-0.012
59931	19.801	20.000	0.271	0.150	-0.012
59970	19.806	20.000	0.267	0.139	-0.012
60014	19.811	20.000	0.264	0.129	-0.012
60058	19.816	20.000	0.260	0.138	-0.012
60108	20.127	20.000	0.255	0.137	-0.005
60151	20.131	20.000	0.252	0.125	-0.012
60187	20.131	20.000	0.249	0.308	-0.013
60229	20.129	20.000	0.246	0.126	-0.013
60266	20.127	20.000	0.243	0.114	-0.013
60305	20.126	20.000	0.241	0.101	-0.013
60346	20.124	20.000	0.238	0.108	-0.013
60392	20.123	20.000	0.236	0.104	-0.014
60433	20.122	20.000	0.233	0.101	-0.013
60471	20.120	20.000	0.231	0.097	-0.013
60507	20.119	20.000	0.229	0.103	-0.014
60549	20.117	20.000	0.226	0.099	-0.014
60589	20.116	20.000	0.224	0.095	-0.014
60631	20.115	20.000	0.222	0.091	-0.014
60669	20.113	20.000	0.220	0.086	-0.014
60707	20.112	20.000	0.218	0.091	-0.014
60750	20.111	20.000	0.216	0.086	-0.014
60785	20.110	20.000	0.214	0.091	-0.014
60833	20.109	20.000	0.213	0.076	-0.014
60879	20.107	20.000	0.211	0.080	-0.015
60928	19.799	20.000	0.209	0.085	-0.011
60973	19.798	20.000	0.207	0.069	-0.014
61027	20.111	20.000	0.205	0.155	-0.013
61076	20.116	20.000	0.204	0.079	-0.015
61123	20.116	20.000	0.203	0.124	-0.015
61171	19.809	20.000	0.201	0.057	-0.014
61216	19.807	20.000	0.200	0.050	-0.016
61268	20.118	20.000	0.198	0.094	-0.014
61314	20.124	20.000	0.198	0.047	-0.016
61356	20.123	20.000	0.197	0.090	-0.016
61404	19.816	20.000	0.195	0.033	-0.015
61451	19.814	20.000	0.195	0.035	-0.016
61505	20.125	20.000	0.194	0.068	-0.015
61552	20.130	20.000	0.193	0.030	-0.016
61619	19.823	20.000	0.192	0.063	-0.016
61686	19.820	20.000	0.191	0.024	-0.014
61745	20.130	20.000	0.190	0.047	-0.016
61785	20.135	20.000	0.189	0.080	-0.017
61819	19.835	20.000	0.189	0.042	-0.018
61861	19.830	20.000	0.189	0.013	-0.017
61900	19.836	20.000	0.188	-0.017	-0.017
61939	19.839	20.000	0.188	0.004	-0.017
61980	19.843	20.000	0.188	0.016	-0.017
62019	19.847	20.000	0.187	0.007	-0.017
62052	19.851	20.000	0.187	0.008	-0.017
62094	19.855	20.000	0.186	0.019	-0.017
62134	19.858	20.000	0.186	0.010	-0.017
62174	19.862	20.000	0.185	0.011	-0.017
62213	19.866	20.000	0.185	0.012	-0.017
62259	19.869	20.000	0.185	0.013	-0.017
62295	19.873	20.000	0.184	0.014	-0.017
62331	19.876	20.000	0.184	0.015	-0.017
62395	19.879	20.000	0.184	0.006	-0.017
62443	19.886	20.000	0.183	0.017	-0.015
62475	20.189	20.000	0.183	0.007	-0.018
62513	20.192	20.000	0.182	0.049	-0.017
62548	20.190	20.000	0.182	-0.011	-0.017
62583	20.186	20.000	0.182	0.010	-0.017
62622	19.882	20.000	0.182	0.011	-0.018
62660	19.879	20.000	0.181	0.012	-0.017
62702	20.186	20.000	0.181	-0.008	-0.017
62746	20.189	20.000	0.181	0.013	-0.017
62782	20.188	20.000	0.181	0.024	-0.017
62813	19.883	20.000	0.180	0.014	-0.018
62848	19.880	20.000	0.180	0.005	-0.017
62921	19.884	20.000	0.180	-0.005	-0.017
62984	20.193	20.000	0.179	0.016	-0.016
63052	19.893	20.000	0.179	0.006	-0.018
63111	20.186	20.000	0.179	0.048	-0.016
63147	20.187	20.000	0.179	-0.002	-0.017
63184	20.186	20.000	0.179	0.029	-0.017
63220	19.879	20.000	0.179	-0.001	-0.018
63260	19.877	20.000	0.179	-0.000	-0.017
63335	19.882	20.000	0.178	-0.010	-0.017
63404	19.891	20.000	0.178	-0.000	-0.017
63443	20.194	20.000	0.178	0.000	-0.017
63482	20.196	20.000	0.178	0.021	-0.017
63518	20.194	20.000	0.178	0.001	-0.017
63560	20.190	20.000	0.178	0.001	-0.017
63607	20.188	20.000	0.178	0.002	-0.018
63645	19.880	20.000	0.178	0.002	-0.017
63683	19.877	20.000	0.177	-0.008	-0.017
63716	20.179	20.000	0.177	0.012	-0.018
63752	20.183	20.000	0.177	0.003	-0.017
63794	20.181	20.000	0.177	-0.007	-0.017
63832	20.178	20.000	0.177	0.003	-0.017
63871	20.175	20.000	0.177	0.003	-0.017
63905	20.173	20.000	0.177	0.003	-0.017
63944	19.867	20.000	0.177	0.004	-0.018
63978	19.865	20.000	0.177	0.004	-0.017
64017	19.870	20.000	0.177	-0.006	-0.017
64055	19.873	20.000	0.177	0.004	-0.017
64096	19.876	20.000	0.177	0.004	-0.018
64134	19.879	20.000	0.177	0.005	-0.017
64167	19.882	20.000	0.176	-0.005	-0.017
64209	19.885	20.000	0.176	0.005	-0.017
64250	19.888	20.000	0.176	0.005	-0.017
64283	19.891	20.000	0.176	0.005	-0.018
64321	20.194	20.000	0.176	0.006	-0.017
64363	20.197	20.000	0.176	-0.004	-0.018
64403	19.889	20.000	0.176	0.006	-0.017
64437	20.190	20.000	0.176	-0.004	-0.017
64489	20.192	20.000	0.176	0.006	-0.018
64527	19.884	20.000	0.176	0.006	-0.017
64562	20.186	20.000	0.176	-0.004	-0.017
64600	20.188	20.000	0.176	0.007	-0.018
64634	20.187	20.000	0.176	0.007	-0.017
64676	20.183	20.000	0.176	-0.003	-0.018
64753	20.177	20.000	0.176	0.007	-0.017
64820	19.869	20.000	0.175	-0.003	-0.017
64883	19.863	20.000	0.175	0.007	-0.018
64949	20.171	20.000	0.175	0.008	-0.017
65013	19.875	20.000	0.175	-0.002	-0.018
65079	19.867	20.000	0.175	0.008	-0.018
65144	20.175	20.000	0.175	-0.002	-0.017
65209	19.879	20.000	0.175	-0.002	-0.018
65277	20.177	20.000	0.175	0.008	-0.018
65344	20.183	20.000	0.175	-0.002	-0.018
65405	19.875	20.000	0.175	-0.002	-0.017
65478	19.869	20.000	0.175	-0.002	-0.018
65543	20.176	20.000	0.175	0.008	-0.017
65607	19.881	20.000	0.175	-0.002	-0.018
65668	20.179	20.000	0.175	0.009	-0.018
65733	19.880	20.000	0.175	-0.001	-0.018
65797	19.871	20.000	0.175	-0.001	-0.018
65858	20.180	20.000	0.175	-0.001	-0.018
65922	19.883	20.000	0.175	-0.001	-0.017
65986	20.182	20.000	0.175	-0.001	-0.017
66048	19.883	20.000	0.175	0.009	-0.017
66113	20.182	20.000	0.175	-0.001	-0.017
66180	20.188	20.000	0.175	-0.001	-0.017
66242	19.879	20.000	0.175	-0.001	-0.017
66305	20.178	20.000	0.176	0.009	-0.020
66367	19.880	20.000	0.182	-0.001	-0.045
66432	20.180	20.000	0.206	-0.073	-0.115
66499	20.185	20.000	0.280	-0.679	-0.323
66531	19.882	20.000	0.306	-2.448	-0.136
66564	19.880	20.000	0.366	-7.643	-0.278
66595	20.128	20.000	0.402	-2.969	-0.181
66627	20.119	20.000	0.480	-6.520	-0.362
66660	20.118	20.000	0.571	-4.078	-0.419
66691	19.803	20.000	0.620	-8.604	-0.258
66724	19.779	20.000	0.727	-10.040	-0.500
66758	19.765	20.000	0.586	-6.023	0.504
66793	20.018	20.000	0.427	-12.070	0.594
66824	19.881	20.000	0.185	13.042	0.947
66857	19.608	20.000	0.103	15.280	0.319
66889	19.397	20.000	-0.029	24.113	0.531
66923	19.328	20.000	-0.039	8.409	0.044
66961	19.293	20.000	-0.040	13.709	0.009
66994	19.485	20.000	-0.040	1.544	0.002
67027	19.522	20.000	-0.040	0.667	0.003
67060	19.539	20.000	-0.040	0.476	0.006
67094	19.230	20.000	-0.041	0.505	0.006
67126	19.240	20.000	-0.042	0.597	0.008
67159	19.260	20.000	-0.042	0.588	0.007
67193	19.588	20.000	-0.043	0.630	0.005
67252	19.294	20.000	-0.043	0.622	0.006
67311	19.634	20.000	-0.043	0.573	0.002
67348	19.650	20.000	-0.042	0.584	0.001
67380	19.663	20.000	-0.040	0.493	-0.001
67414	19.340	20.000	-0.040	0.450	0.001
67453	19.352	20.000	-0.038	0.407	-0.003
67490	19.369	20.000	-0.036	0.465	-0.004
67522	19.386	20.000	-0.033	0.351	-0.006
67556	19.715	20.000	-0.032	0.326	-0.002
67590	19.729	20.000	-0.029	0.280	-0.008
67623	19.739	20.000	-0.026	0.387	-0.009
67660	19.746	20.000	-0.023	0.240	-0.010
67694	19.430	20.000	-0.022	0.202	-0.005
67728	19.438	20.000	-0.018	0.185	-0.012
67761	19.454	20.000	-0.015	0.320	-0.013
67799	19.468	20.000	-0.011	0.142	-0.014
67841	19.482	20.000	-0.007	0.113	-0.015
67883	19.496	20.000	-0.003	0.083	-0.015
67927	19.509	20.000	0.001	0.074	-0.016
67970	19.522	20.000	0.005	0.054	-0.016
68012	19.535	20.000	0.009	0.034	-0.017
68047	19.547	20.000	0.013	0.024	-0.018
68081	19.559	20.000	0.017	0.014	-0.018
68115	19.878	20.000	0.019	-0.006	-0.010
68147	19.890	20.000	0.023	-0.016	-0.018
68180	19.896	20.000	0.027	0.178	-0.020
68213	19.583	20.000	0.029	-0.022	-0.011
68245	19.589	20.000	0.034	-0.052	-0.020
68279	19.601	20.000	0.038	0.153	-0.021
68311	19.917	20.000	0.040	-0.068	-0.013
68345	19.927	20.000	0.044	-0.078	-0.021
68377	19.622	20.000	0.046	0.116	-0.013
68410	19.623	20.000	0.051	-0.094	-0.022
68443	19.636	20.000	0.055	0.110	-0.023
68475	19.948	20.000	0.057	-0.110	-0.014
68509	19.958	20.000	0.061	-0.131	-0.023
68541	19.963	20.000	0.065	0.084	-0.023
68573	19.653	20.000	0.067	-0.137	-0.015
68608	19.658	20.000	0.071	-0.137	-0.023
68641	19.668	20.000	0.075	0.058	-0.024
68677	19.980	20.000	0.077	-0.142	-0.016
68710	19.989	20.000	0.081	-0.162	-0.024
68743	19.993	20.000	0.085	0.043	-0.024
68777	19.684	20.000	0.087	-0.157	-0.017
68809	19.688	20.000	0.091	-0.167	-0.024
68840	19.943	20.000	0.095	0.018	-0.025
68873	19.959	20.000	0.097	-0.161	-0.017
68910	19.935	20.000	0.100	-0.181	-0.025
68955	19.971	20.000	0.104	0.005	-0.026
68990	20.230	20.000	0.108	-0.185	-0.025
69025	19.824	20.000	0.111	-0.204	-0.025
69058	19.650	20.000	0.114	-0.193	-0.024
69092	19.976	20.000	0.116	-0.182	-0.018
69127	19.980	20.000	0.119	-0.170	-0.024
69161	19.922	20.000	0.122	-0.014	-0.024
69194	19.801	20.000	0.124	-0.171	-0.018
69228	19.788	20.000	0.127	-0.169	-0.025
69262	19.791	20.000	0.130	-0.023	-0.025
69295	20.147	20.000	0.131	-0.180	-0.019
69328	20.214	20.000	0.134	-0.188	-0.025
69362	20.138	20.000	0.137	-0.031	-0.026
69396	19.633	20.000	0.138	-0.199	-0.019
69428	19.710	20.000	0.141	-0.206	-0.025
69461	19.750	20.000	0.144	-0.050	-0.025
69498	20.054	20.000	0.145	-0.186	-0.020
69537	20.061	20.000	0.147	-0.183	-0.024
69570	20.066	20.000	0.150	-0.056	-0.025
69603	20.071	20.000	0.152	-0.172	-0.024
69665	19.776	20.000	0.153	-0.178	-0.019
69704	19.771	20.000	0.157	-0.174	-0.032
69736	20.082	20.000	0.158	-0.046	-0.019
69769	20.090	20.000	0.160	-0.356	-0.023
69802	20.091	20.000	0.162	-0.049	-0.025
69840	20.091	20.000	0.168	-0.133	-0.041
69878	19.786	20.000	0.174	-0.178	-0.043
69911	19.787	20.000	0.199	-0.583	-0.118
69948	19.796	20.000	0.235	-0.639	-0.167
69983	19.798	20.000	0.212	-2.510	0.068
70022	19.797	20.000	0.228	-3.740	-0.087
70098	19.794	20.000	0.257	2.125	-0.141
70161	20.112	20.000	0.325	-1.735	-0.304
70198	19.809	20.000	0.337	-3.087	-0.083
70236	19.799	20.000	0.356	-7.166	-0.111
70274	19.783	20.000	0.373	-1.627	-0.104
70333	19.793	20.000	0.388	-2.334	-0.100
70375	20.107	20.000	0.408	-2.166	-0.121
70412	20.114	20.000	0.419	-2.064	-0.088
70449	20.116	20.000	0.429	-2.584	-0.081
70487	20.116	20.000	0.437	-1.752	-0.076
70528	20.117	20.000	0.444	-1.596	-0.072
70565	20.118	20.000	0.450	-1.467	-0.068
70604	20.119	20.000	0.455	-1.364	-0.064
70644	20.119	20.000	0.458	-1.268	-0.061
70677	19.814	20.000	0.460	-1.170	-0.052
70711	19.814	20.000	0.462	-1.090	-0.056
70749	19.823	20.000	0.464	-0.874	-0.054
70781	19.829	20.000	0.465	-0.960	-0.051
70820	20.135	20.000	0.466	-0.914	-0.048
70872	20.141	20.000	0.466	-0.827	-0.047
70913	19.837	20.000	0.465	-0.758	-0.042
70951	19.837	20.000	0.463	-0.738	-0.041
70991	19.845	20.000	0.461	-0.615	-0.038
71031	19.850	20.000	0.459	-0.582	-0.036
71069	19.856	20.000	0.456	-0.517	-0.034
71109	19.861	20.000	0.453	-0.471	-0.032
71148	19.867	20.000	0.449	-0.424	-0.031
71187	19.872	20.000	0.445	-0.376	-0.029
71222	20.177	20.000	0.443	-0.327	-0.036
71265	20.182	20.000	0.439	-0.297	-0.027
71302	19.877	20.000	0.432	-0.472	-0.015
71344	20.179	20.000	0.430	-0.231	-0.033
71378	20.183	20.000	0.425	0.056	-0.023
71416	20.184	20.000	0.420	-0.388	-0.022
71455	20.183	20.000	0.414	-0.146	-0.020
71498	20.182	20.000	0.409	-0.103	-0.019
71540	20.181	20.000	0.404	-0.070	-0.019
71583	19.876	20.000	0.395	-0.046	-0.007
71628	19.875	20.000	0.390	-0.033	-0.017
71674	19.881	20.000	0.385	0.268	-0.017
71718	19.886	20.000	0.379	0.012	-0.017
71764	19.891	20.000	0.378	0.005	-0.033
71802	20.199	20.000	0.391	0.018	-0.090
71848	20.203	20.000	0.409	-0.379	-0.112
71891	20.201	20.000	0.433	-1.821	-0.139
71935	20.195	20.000	0.460	-2.365	-0.157
71980	20.190	20.000	0.486	-3.045	-0.151
72023	19.879	20.000	0.519	-3.484	-0.183
72067	19.876	20.000	0.537	-3.328	-0.128
72109	19.878	20.000	0.552	-4.140	-0.116
72177	20.187	20.000	0.571	-2.464	-0.132
72215	20.192	20.000	0.581	-2.464	-0.099
72260	20.192	20.000	0.589	-2.861	-0.092
72299	20.190	20.000	0.596	-2.037	-0.086
72340	20.190	20.000	0.601	-1.857	-0.080
72385	19.885	20.000	0.606	-1.703	-0.081
72421	20.188	20.000	0.607	-1.576	-0.066
72459	20.192	20.000	0.609	-1.599	-0.066
72494	20.193	20.000	0.609	-1.202	-0.063
72528	20.191	20.000	0.609	-1.215	-0.058
72564	20.189	20.000	0.607	-1.126	-0.055
72598	19.886	20.000	0.606	-1.025	-0.057
72632	19.885	20.000	0.604	-0.941	-0.050
72670	19.891	20.000	0.600	-0.979	-0.046
72706	19.896	20.000	0.596	-0.812	-0.044
72740	20.199	20.000	0.594	-0.724	-0.051
72776	20.203	20.000	0.589	-0.654	-0.039
72812	20.203	20.000	0.584	-0.828	-0.036
72846	20.201	20.000	0.578	-0.546	-0.034
72877	19.898	20.000	0.574	-0.472	-0.045
72911	19.896	20.000	0.568	-0.407	-0.031
72944	19.902	20.000	0.561	-0.690	-0.028
72978	20.204	20.000	0.557	-0.344	-0.041
73012	20.208	20.000	0.550	-0.256	-0.025
73045	20.208	20.000	0.542	-0.597	-0.023
73077	19.904	20.000	0.538	-0.188	-0.038
73110	19.903	20.000	0.530	-0.139	-0.021
73145	19.908	20.000	0.521	-0.509	-0.019
73178	20.210	20.000	0.517	-0.078	-0.034
73210	20.214	20.000	0.509	-0.027	-0.017
73244	20.213	20.000	0.500	-0.416	-0.014
73277	19.910	20.000	0.495	0.015	-0.032
73310	19.908	20.000	0.486	0.077	-0.013
73344	19.914	20.000	0.477	-0.362	-0.011
73378	20.215	20.000	0.473	0.110	-0.029
73412	20.219	20.000	0.464	0.153	-0.010
73444	20.218	20.000	0.455	-0.296	-0.009
73477	19.914	20.000	0.450	0.187	-0.027
73511	19.913	20.000	0.441	0.210	-0.008
73545	19.918	20.000	0.432	-0.229	-0.007
73579	20.219	20.000	0.427	0.234	-0.024
73614	20.223	20.000	0.418	0.267	-0.006
73647	20.222	20.000	0.411	-0.172	-0.010
73678	19.919	20.000	0.409	0.280	-0.035
73711	19.917	20.000	0.418	0.190	-0.079
73744	19.922	20.000	0.425	-0.436	-0.071
73781	20.222	20.000	0.439	-1.529	-0.097
73813	20.225	20.000	0.474	-1.347	-0.189
73847	20.222	20.000	0.508	-1.991	-0.186
73879	19.913	20.000	0.523	-4.279	-0.115
73911	19.902	20.000	0.552	-4.213	-0.168
73943	19.907	20.000	0.578	-2.432	-0.162
73976	20.207	20.000	0.590	-3.773	-0.107
74010	20.209	20.000	0.612	-3.618	-0.149
74042	20.208	20.000	0.632	-2.249	-0.143
74077	19.905	20.000	0.641	-3.283	-0.100
74110	19.901	20.000	0.657	-3.133	-0.132
74144	19.907	20.000	0.672	-2.076	-0.127
74177	20.210	20.000	0.679	-2.857	-0.094
74211	20.214	20.000	0.691	-2.734	-0.116
74245	20.214	20.000	0.701	-1.921	-0.110
74276	19.908	20.000	0.705	-2.470	-0.088
74310	19.907	20.000	0.713	-2.326	-0.102
74344	19.913	20.000	0.719	-1.767	-0.096
74377	20.216	20.000	0.721	-2.106	-0.082
74411	20.221	20.000	0.725	-1.971	-0.087
74445	20.220	20.000	0.728	-1.617	-0.082
74477	19.912	20.000	0.728	-1.746	-0.076
74509	19.912	20.000	0.729	-1.622	-0.075
74543	19.916	20.000	0.728	-1.454	-0.070
74578	20.221	20.000	0.732	-1.435	-0.088
74612	20.224	20.000	0.760	-1.303	-0.190
74646	20.223	20.000	0.812	-1.773	-0.288
74679	19.913	20.000	0.844	-4.304	-0.213
74708	19.889	20.000	0.910	-6.773	-0.357
74743	19.880	20.000	0.973	-4.894	-0.345
74779	20.168	20.000	1.001	-8.480	-0.215
74806	20.159	20.000	1.052	-8.195	-0.310
74842	19.854	20.000	1.076	-4.926	-0.202
74876	19.847	20.000	1.119	-7.325	-0.285
74910	19.856	20.000	1.159	-4.624	-0.274
74945	19.856	20.000	1.193	-6.682	-0.258
74979	20.161	20.000	1.209	-6.411	-0.183
75013	20.167	20.000	1.236	-6.007	-0.233
75046	20.171	20.000	1.260	-4.136	-0.222
75078	19.859	20.000	1.271	-5.384	-0.169
75110	19.858	20.000	1.289	-5.114	-0.202
75144	19.867	20.000	1.304	-3.790	-0.192
75174	20.179	20.000	1.311	-4.616	-0.156
75210	20.184	20.000	1.321	-4.354	-0.173
75240	20.186	20.000	1.328	-3.470	-0.162
75276	19.875	20.000	1.331	-3.886	-0.143
75310	19.874	20.000	1.334	-3.624	-0.146
75341	19.878	20.000	1.335	-3.151	-0.136
75372	20.192	20.000	1.334	-3.219	-0.131
75409	20.196	20.000	1.331	-2.970	-0.122
75447	20.195	20.000	1.326	-2.829	-0.112
75476	19.890	20.000	1.323	-2.601	-0.119
75506	19.890	20.000	1.315	-2.369	-0.099
75543	19.896	20.000	1.305	-2.540	-0.090
75574	20.200	20.000	1.299	-2.050	-0.107
75610	20.205	20.000	1.287	-1.825	-0.079
75641	20.205	20.000	1.273	-2.241	-0.071
75676	19.895	20.000	1.265	-1.550	-0.097
75711	19.894	20.000	1.250	-1.345	-0.062
75741	19.900	20.000	1.232	-1.987	-0.054
75776	20.206	20.000	1.224	-1.118	-0.088
75805	20.210	20.000	1.219	-0.925	-0.104
75843	19.907	20.000	1.263	-1.753	-0.302
75883	20.206	20.000	1.280	-2.172	-0.195
75921	19.881	20.000	1.312	-7.122	-0.258
75958	19.873	20.000	1.374	-4.434	-0.385
75998	19.869	20.000	1.431	-6.003	-0.371
76030	19.854	20.000	1.480	-9.198	-0.344
76059	19.823	20.000	1.521	-8.840	-0.318
76093	20.126	20.000	1.539	-8.173	-0.227
76121	20.131	20.000	1.571	-7.517	-0.286
76158	19.826	20.000	1.586	-5.232	-0.216
76188	19.819	20.000	1.611	-6.702	-0.261
76257	19.828	20.000	1.632	-4.968	-0.249
76303	19.839	20.000	1.662	-6.101	-0.283
76339	20.159	20.000	1.666	-5.785	-0.184
76375	20.162	20.000	1.671	-6.648	-0.187
76404	20.166	20.000	1.673	-4.169	-0.173
76435	19.840	20.000	1.672	-4.241	-0.166
76466	19.845	20.000	1.669	-3.895	-0.156
76497	20.165	20.000	1.667	-3.714	-0.157
76529	20.172	20.000	1.660	-3.457	-0.138
76559	20.173	20.000	1.651	-3.481	-0.127
76589	19.857	20.000	1.645	-3.024	-0.142
76625	19.857	20.000	1.667	-2.750	-0.252
76654	20.173	20.000	1.813	-3.116	-0.769
76686	20.171	20.000	1.715	-5.870	0.223
76722	19.847	20.000	1.754	-18.797	-0.334
76758	19.779	20.000	1.840	6.019	-0.526
76789	19.699	20.000	1.944	-7.920	-0.608
76820	19.914	20.000	1.992	-12.724	-0.394
76853	19.844	20.000	2.079	-14.773	-0.556
76886	19.862	20.000	2.158	-9.425	-0.529
76920	19.522	20.000	2.193	-13.472	-0.361
76957	19.501	20.000	2.256	-12.788	-0.478
76993	19.510	20.000	2.313	-8.576	-0.457
77024	19.513	20.000	2.361	-11.504	-0.429
77060	19.849	20.000	2.382	-10.995	-0.323
77092	19.862	20.000	2.418	-10.296	-0.387
77123	19.881	20.000	2.449	-7.629	-0.368
77161	19.888	20.000	2.474	-9.239	-0.345
77192	19.541	20.000	2.483	-8.766	-0.287
77224	19.548	20.000	2.498	-8.187	-0.310
77261	19.910	20.000	2.504	-6.742	-0.273
77292	19.926	20.000	2.511	-7.319	-0.281
77324	19.936	20.000	2.514	-6.394	-0.262
77363	19.944	20.000	2.512	-6.582	-0.243
77396	19.599	20.000	2.509	-6.109	-0.240
77436	19.609	20.000	2.501	-5.633	-0.216
77478	19.629	20.000	2.488	-5.567	-0.198
77518	19.645	20.000	2.471	-4.955	-0.181
77554	19.660	20.000	2.452	-4.513	-0.166
77593	19.674	20.000	2.429	-4.092	-0.152
77625	19.686	20.000	2.403	-3.713	-0.138
77668	20.021	20.000	2.389	-3.356	-0.184
77701	19.707	20.000	2.345	-3.001	-0.056
77737	20.042	20.000	2.328	-4.157	-0.167
77774	20.047	20.000	2.296	-0.976	-0.099
77811	20.047	20.000	2.275	-3.745	-0.145
77849	20.048	20.000	2.312	-2.033	-0.377
77887	20.050	20.000	2.289	-3.191	-0.139
77925	19.996	20.000	2.304	-8.993	-0.291
77965	20.011	20.000	2.344	-3.047	-0.392
78005	20.000	20.000	2.379	-6.845	-0.378
78043	19.674	20.000	2.394	-9.373	-0.299
78077	19.652	20.000	2.417	-9.021	-0.336
78115	19.663	20.000	2.435	-7.028	-0.316
78149	19.665	20.000	2.447	-7.967	-0.292
78190	19.671	20.000	2.454	-7.452	-0.271
78228	19.680	20.000	2.455	-6.872	-0.249
78269	19.691	20.000	2.451	-6.328	-0.230
78326	20.036	20.000	2.437	-5.800	-0.189
78363	20.048	20.000	2.423	-5.321	-0.185
78401	20.055	20.000	2.406	-4.276	-0.174
78435	19.727	20.000	2.397	-4.201	-0.203
78475	19.735	20.000	2.376	-3.919	-0.154
78513	19.748	20.000	2.352	-4.647	-0.137
78551	19.760	20.000	2.325	-3.425	-0.123
78589	19.771	20.000	2.295	-2.993	-0.110
78647	20.099	20.000	2.246	-2.320	-0.031
78676	19.789	20.000	2.229	-2.320	-0.155
78710	19.786	20.000	2.196	-0.339	-0.085
78739	19.793	20.000	2.160	-3.447	-0.072
78770	20.111	20.000	2.141	-1.683	-0.139
78803	20.117	20.000	2.114	-1.353	-0.104
78839	19.809	20.000	2.111	-3.036	-0.200
78899	19.808	20.000	2.098	-2.169	-0.159
78943	19.808	20.000	2.135	-4.551	-0.359
78973	20.122	20.000	2.147	-3.529	-0.266
79004	20.093	20.000	2.167	-8.551	-0.293
79036	19.791	20.000	2.174	-6.202	-0.247
79069	19.782	20.000	2.184	-6.900	-0.260
79103	19.792	20.000	2.190	-5.739	-0.243
79135	20.096	20.000	2.192	-6.065	-0.224
79168	20.104	20.000	2.191	-5.630	-0.216
79200	19.805	20.000	2.189	-5.163	-0.212
79238	19.803	20.000	2.183	-4.971	-0.193
79271	19.812	20.000	2.173	-4.867	-0.177
79303	19.820	20.000	2.159	-4.381	-0.162
79337	20.131	20.000	2.151	-3.985	-0.184
79403	20.139	20.000	2.134	-3.622	-0.143
79447	20.140	20.000	2.089	-4.152	-0.030
79475	19.834	20.000	2.076	-3.128	-0.156
79505	19.828	20.000	2.051	-0.316	-0.104
79543	20.138	20.000	2.037	-3.474	-0.150
79607	20.146	20.000	2.009	-2.161	-0.089
79653	20.144	20.000	1.946	-3.307	0.060
79707	20.145	20.000	1.911	-1.787	-0.051
79764	20.128	20.000	1.847	1.932	0.071
79796	19.823	20.000	1.832	-0.851	-0.122
79826	19.818	20.000	1.803	2.209	-0.065
79858	20.121	20.000	1.788	-2.613	-0.118
79891	20.127	20.000	1.756	-1.181	-0.050
79929	20.125	20.000	1.723	-2.502	-0.039
79965	20.124	20.000	1.688	-0.824	-0.031
80000	19.821	20.000	1.671	-0.531	-0.098
80031	19.821	20.000	1.639	-0.334	-0.036
80067	19.826	20.000	1.629	-2.011	-0.121
80103	20.134	20.000	1.632	-0.471	-0.176
80139	20.137	20.000	1.633	-2.585	-0.168
80179	20.131	20.000	1.656	-3.953	-0.257
80210	20.126	20.000	1.688	-3.756	-0.298
80242	20.113	20.000	1.715	-5.993	-0.281
80274	19.801	20.000	1.727	-7.003	-0.219
80307	19.792	20.000	1.746	-6.592	-0.250
80346	19.800	20.000	1.760	-5.031	-0.235
80379	20.104	20.000	1.766	-5.808	-0.199
80409	20.110	20.000	1.774	-5.434	-0.211
80441	19.810	20.000	1.777	-4.549	-0.189
80480	19.808	20.000	1.780	-4.840	-0.190
80512	19.819	20.000	1.780	-4.287	-0.177
80542	19.827	20.000	1.776	-4.314	-0.164
80579	20.133	20.000	1.774	-3.994	-0.165
80644	20.144	20.000	1.755	-3.697	-0.102
80680	19.841	20.000	1.749	-3.697	-0.150
80712	19.841	20.000	1.735	-2.111	-0.119
80748	19.849	20.000	1.719	-3.306	-0.108
80784	19.857	20.000	1.701	-2.542	-0.098
80821	20.162	20.000	1.691	-2.262	-0.130
80862	20.169	20.000	1.671	-2.017	-0.085
80892	20.170	20.000	1.648	-2.812	-0.074
80928	20.170	20.000	1.624	-1.691	-0.066
80964	20.171	20.000	1.599	-1.424	-0.059
80993	19.869	20.000	1.586	-1.224	-0.107
81024	19.869	20.000	1.560	-1.041	-0.050
81061	20.172	20.000	1.546	-2.249	-0.099
81096	20.179	20.000	1.518	-0.823	-0.039
81130	20.179	20.000	1.488	-2.039	-0.031
81169	20.178	20.000	1.458	-0.548	-0.025
81206	20.178	20.000	1.428	-0.335	-0.021
81244	19.876	20.000	1.413	-0.189	-0.081
81278	19.876	20.000	1.382	-0.093	-0.016
81313	19.882	20.000	1.352	-1.585	-0.015
81343	19.887	20.000	1.327	0.031	-0.034
81378	20.191	20.000	1.315	0.066	-0.080
81413	20.196	20.000	1.294	-0.412	-0.049
81447	20.195	20.000	1.275	-1.560	-0.051
81487	20.194	20.000	1.255	-0.800	-0.046
81527	20.193	20.000	1.235	-0.842	-0.041
81557	19.891	20.000	1.224	-0.702	-0.080
81594	19.891	20.000	1.203	-0.591	-0.034
81628	19.897	20.000	1.180	-1.574	-0.028
